Document,Date,SalePrice,PropertyID,PropertyType,ym,zhvi_px,zhvi_idx,AdjSalePrice,NbrLivingUnits,SqFtLot,SqFtTotLiving,SqFtFinBasement,Bathrooms,Bedrooms,BldgGrade,YrBuilt,YrRenovated,TrafficNoise,LandVal,ImpsVal,ZipCode,NewConstruction
11752,12/02/2009,517000,3570300220,Single Family,01/02/2009,374400,0.860294118,600957,1,3480,1930,0,2.5,3,7,2009,0,0,207000,340000,98052,TRUE
11753,21/09/2006,307500,3574300005,Single Family,01/09/2006,414800,0.953125,322623,1,3700,900,0,1,2,6,1918,0,0,217000,60000,98106,FALSE
11754,29/10/2014,294000,3574300250,Single Family,01/10/2014,407400,0.936121324,314062,1,5000,1980,720,2.75,5,7,1915,0,2,128000,243000,98106,FALSE
11758,25/08/2006,450000,3574800090,Single Family,01/08/2006,411100,0.944623162,476380,1,7945,2250,890,2.5,5,7,1977,0,0,187000,253000,98034,FALSE
11759,13/01/2006,379000,3574800470,Single Family,01/01/2006,383200,0.880514706,430430,1,8233,1830,600,2.25,3,7,1979,0,0,200000,181000,98034,FALSE
11760,05/11/2008,377000,3574800520,Single Family,01/11/2008,385800,0.886488971,425273,1,7280,1910,750,2.75,3,7,1979,0,0,168000,186000,98034,FALSE
11761,18/11/2010,305000,3574800810,Single Family,01/11/2010,332700,0.764476103,398966,1,7336,2260,0,3,4,7,1977,0,0,187000,272000,98034,FALSE
11762,28/06/2007,394000,3574801350,Single Family,01/06/2007,433200,0.995404412,395819,1,8088,1410,0,2,3,7,1987,0,0,200000,167000,98034,FALSE
11763,27/08/2009,345000,3574801380,Single Family,01/08/2009,352600,0.810202206,425820,1,7485,2190,930,2.5,3,7,1988,0,0,168000,221000,98034,FALSE
11764,26/02/2006,309000,3574801490,Single Family,01/02/2006,387600,0.890625,346947,1,7500,1230,0,1.75,3,7,1987,0,0,187000,156000,98034,FALSE
11765,22/09/2006,563000,3574801500,Single Family,01/09/2006,414800,0.953125,590689,1,8645,3000,0,2.5,4,8,1985,0,0,200000,315000,98034,FALSE
11766,03/04/2012,342500,3574801690,Single Family,01/04/2012,315200,0.724264706,472893,1,7198,1900,480,2.5,4,7,1983,0,0,187000,248000,98034,FALSE
11767,15/02/2006,335000,3574801810,Single Family,01/02/2006,387600,0.890625,376140,1,9152,1250,0,1.75,3,7,1986,0,0,200000,151000,98034,FALSE
11768,12/01/2006,464000,3574900150,Single Family,01/01/2006,383200,0.880514706,526965,1,8913,2040,0,2.5,4,8,1991,0,0,200000,333000,98034,FALSE
11769,02/10/2009,487000,3574900230,Single Family,01/10/2009,351200,0.806985294,603481,1,10679,2420,0,2.5,3,8,1991,0,0,213000,362000,98034,FALSE
11770,19/11/2010,1290000,3575300077,Single Family,01/11/2010,332700,0.764476103,1687430,1,7771,2740,1450,2.5,3,9,1944,2001,0,1508000,87000,98074,FALSE
11771,08/06/2009,516285,3575300295,Single Family,01/06/2009,357100,0.820542279,629200,1,8642,2590,0,2.5,3,10,1998,0,2,171000,457000,98074,FALSE
11772,07/03/2008,630000,3575300450,Single Family,01/03/2008,415100,0.953814338,660506,1,6263,2610,980,2.5,4,10,1998,0,2,161000,423000,98074,FALSE
11773,31/08/2007,1050000,3575300946,Single Family,01/08/2007,434600,0.998621324,1051450,1,16250,3280,0,2.5,4,11,1990,0,0,455000,505000,98074,FALSE
11776,19/12/2006,630500,3575301585,Single Family,01/12/2006,423400,0.972886029,648072,1,10000,3000,630,3.5,4,9,1992,0,0,214000,337000,98074,FALSE
11778,23/06/2006,560000,3575302345,Single Family,01/06/2006,404400,0.929227941,602651,1,12500,2520,800,3.25,4,8,1979,0,0,208000,236000,98074,FALSE
11779,22/05/2006,715000,3575302397,Single Family,01/05/2006,400600,0.920496324,776755,1,11550,2800,890,3.25,4,8,2003,0,1,165000,333000,98074,FALSE
11780,24/12/2009,299000,3575302595,Single Family,01/12/2009,350600,0.805606618,371149,1,10000,1560,420,1.75,3,8,1976,0,0,196000,203000,98074,FALSE
11781,16/03/2012,244500,3575302655,Single Family,01/03/2012,313600,0.720588235,339306,1,5000,1420,0,2.25,2,7,1984,0,0,161000,145000,98074,FALSE
11782,03/07/2008,418950,3575302657,Single Family,01/07/2008,400300,0.919806985,455476,1,7500,1570,460,2.25,3,7,1979,0,0,181000,173000,98074,FALSE
11783,13/10/2006,395700,3575302753,Single Family,01/10/2006,418300,0.961167279,411687,1,10000,1220,0,1.75,3,7,1975,0,0,196000,133000,98074,FALSE
11784,10/04/2012,339500,3575302937,Single Family,01/04/2012,315200,0.724264706,468751,1,14391,2100,400,2.5,3,8,1990,0,1,187000,270000,98074,FALSE
11785,08/06/2006,400000,3575303300,Single Family,01/06/2006,404400,0.929227941,430465,1,11820,1280,0,1,3,7,1972,0,0,181000,149000,98074,FALSE
11786,03/12/2010,292500,3575303755,Single Family,01/12/2010,330600,0.759650735,385045,1,7500,1800,870,1.75,3,7,1978,0,0,171000,183000,98074,FALSE
11787,01/06/2009,320000,3575303806,Single Family,01/06/2009,357100,0.820542279,389986,1,10000,1240,0,1,3,7,1974,0,0,196000,123000,98074,FALSE
11788,22/06/2007,350000,3575304210,Single Family,01/06/2007,433200,0.995404412,351616,1,7500,1250,0,1,2,7,1967,0,0,181000,128000,98074,FALSE
11789,02/05/2006,280000,3575305301,Single Family,01/05/2006,400600,0.920496324,304184,1,7500,1050,0,1,2,7,1967,0,0,171000,90000,98074,FALSE
11790,30/11/2006,519450,3575305369,Single Family,01/11/2006,421200,0.967830882,536716,1,10000,2120,0,2.5,3,8,2007,0,0,196000,367000,98074,TRUE
11791,21/12/2006,300000,3575305380,Single Family,01/12/2006,423400,0.972886029,308361,1,10000,2570,0,2.5,3,8,1972,2008,0,196000,416000,98074,FALSE
11797,21/11/2008,470000,3575305509,Single Family,01/11/2008,385800,0.886488971,530181,1,12500,2340,0,2.5,4,7,1978,0,0,208000,268000,98074,FALSE
11800,07/03/2008,494500,3575305661,Single Family,01/03/2008,415100,0.953814338,518445,1,10000,2690,1260,2.5,5,8,1980,0,0,175000,259000,98074,FALSE
11801,14/11/2012,345400,3575305663,Single Family,01/11/2012,335900,0.771829044,447508,1,12500,3140,1000,2.25,5,8,1985,0,0,187000,288000,98074,FALSE
11802,15/09/2008,675000,3575305664,Single Family,01/09/2008,394900,0.907398897,743885,1,22649,3110,1220,2.75,3,9,1999,0,0,222000,383000,98074,FALSE
11803,08/12/2006,453500,3577300070,Single Family,01/12/2006,423400,0.972886029,466139,1,12083,1960,60,2,3,8,1994,0,0,227000,238000,98028,FALSE
11804,18/08/2008,440000,3577300070,Single Family,01/08/2008,397900,0.914292279,481247,1,12083,1960,60,2,3,8,1994,0,0,227000,238000,98028,FALSE
11805,31/05/2007,725000,3577600130,Single Family,01/05/2007,432100,0.992876838,730201,1,12717,3310,1500,3,3,9,1977,0,0,371000,462000,98028,FALSE
11806,27/11/2007,420000,3578100180,Single Family,01/11/2007,428400,0.984375,426667,1,7931,1500,0,2,3,7,1975,0,0,200000,244000,98011,FALSE
11807,05/06/2009,360000,3578100410,Single Family,01/06/2009,357100,0.820542279,438734,1,7951,1890,600,2.5,4,8,1976,0,0,200000,253000,98011,FALSE
11808,07/03/2006,394000,3578110100,Single Family,01/03/2006,392100,0.900965074,437309,1,12675,1580,0,1.75,4,7,1983,0,0,200000,235000,98034,FALSE
11809,14/08/2006,402000,3578110170,Single Family,01/08/2006,411100,0.944623162,425567,1,8281,1590,400,2.25,3,7,1983,0,0,200000,225000,98034,FALSE
11810,28/10/2010,345000,3578110230,Single Family,01/10/2010,334700,0.769071691,448593,1,7216,1340,0,2,3,7,1984,0,0,200000,235000,98034,FALSE
11811,27/03/2006,389000,3578110250,Single Family,01/03/2006,392100,0.900965074,431759,1,11052,1330,200,2,3,7,1983,0,0,200000,155000,98034,FALSE
11812,16/12/2009,333000,3578110260,Single Family,01/12/2009,350600,0.805606618,413353,1,8977,1610,580,3,4,7,1983,0,0,200000,174000,98034,FALSE
11813,05/02/2010,420000,3578400030,Single Family,01/02/2010,350900,0.806295956,520901,1,13383,2340,1170,2.25,4,8,1983,0,0,255000,226000,98074,FALSE
11814,07/11/2006,449500,3578400440,Single Family,01/11/2006,421200,0.967830882,464441,1,12156,1720,440,2.25,3,8,1982,0,0,255000,196000,98074,FALSE
11815,22/08/2006,484950,3578400480,Single Family,01/08/2006,411100,0.944623162,513379,1,17359,2020,820,2.75,4,8,1984,0,0,255000,241000,98074,FALSE
11816,17/01/2006,434000,3578401450,Single Family,01/01/2006,383200,0.880514706,492894,1,9468,1750,420,2.25,3,8,1984,0,0,255000,223000,98074,FALSE
11817,20/07/2006,467500,3578401480,Single Family,01/07/2006,407700,0.936810662,499034,1,10722,1850,0,2.25,3,8,1983,0,0,255000,234000,98074,FALSE
11818,12/02/2008,484000,3578401540,Single Family,01/02/2008,418400,0.961397059,503434,1,10560,1620,360,2.5,3,8,1983,0,0,255000,228000,98074,FALSE
11819,17/08/2006,352000,3578600048,Single Family,01/08/2006,411100,0.944623162,372635,1,23460,1420,0,1.5,3,7,1955,0,2,188000,123000,98028,FALSE
11821,28/02/2007,510000,3579000030,Single Family,01/02/2007,427800,0.982996324,518822,1,12198,2420,890,2.75,3,9,1988,0,0,227000,279000,98028,FALSE
11822,09/08/2006,452000,3579000370,Single Family,01/08/2006,411100,0.944623162,478498,1,7943,1830,0,2.25,3,8,1985,0,0,187000,205000,98028,FALSE
11823,22/06/2011,345000,3579000370,Single Family,01/06/2011,315500,0.724954044,475892,1,7943,1830,0,2.25,3,8,1985,0,0,187000,205000,98028,FALSE
11824,09/09/2010,319000,3579000410,Single Family,01/09/2010,337200,0.774816176,411711,1,7447,2010,0,2.25,3,8,1985,0,0,187000,217000,98028,FALSE
11825,31/08/2010,400000,3579000440,Single Family,01/08/2010,339900,0.781020221,512151,1,8798,2280,0,2.5,4,8,1987,0,0,200000,289000,98028,FALSE
11826,09/08/2007,485000,3579000700,Single Family,01/08/2007,434600,0.998621324,485670,1,9402,1930,0,2.5,3,8,1984,0,0,200000,265000,98028,FALSE
11827,24/03/2011,345000,3579000700,Single Family,01/03/2011,321600,0.738970588,466866,1,9402,1930,0,2.5,3,8,1984,0,0,200000,265000,98028,FALSE
11828,08/04/2009,348500,3579700080,Single Family,01/04/2009,365000,0.838694853,415527,1,11090,1830,770,1.75,4,7,1962,0,0,213000,112000,98028,FALSE
11829,20/02/2007,388000,3579800110,Single Family,01/02/2007,427800,0.982996324,394712,1,10670,1670,0,2.25,4,7,1962,0,0,213000,183000,98034,FALSE
11830,10/02/2009,307500,3579800110,Single Family,01/02/2009,374400,0.860294118,357436,1,10670,1670,0,2.25,4,7,1962,0,0,213000,183000,98034,FALSE
11831,19/07/2006,386000,3579800405,Single Family,01/07/2006,407700,0.936810662,412036,1,10880,2300,1110,2.5,4,7,1961,0,0,213000,184000,98028,FALSE
11832,28/06/2007,390000,3579800405,Single Family,01/06/2007,433200,0.995404412,391801,1,10880,2300,1110,2.5,4,7,1961,0,0,213000,184000,98028,FALSE
11833,29/05/2007,387000,3579900050,Single Family,01/05/2007,432100,0.992876838,389776,1,9730,1780,620,2.5,5,7,1962,0,0,213000,170000,98034,FALSE
11834,26/06/2007,330000,3579900070,Single Family,01/06/2007,433200,0.995404412,331524,1,9080,2300,1140,3,5,7,1962,2010,0,213000,300000,98034,FALSE
11835,21/03/2006,326500,3580900090,Single Family,01/03/2006,392100,0.900965074,362389,1,9855,1310,0,2,3,7,1962,0,0,200000,101000,98034,FALSE
11836,24/08/2006,375000,3580900140,Single Family,01/08/2006,411100,0.944623162,396984,1,8370,1310,0,1,4,7,1962,0,0,200000,94000,98034,FALSE
11837,29/07/2009,330000,3580900200,Single Family,01/07/2009,354400,0.814338235,405237,1,8400,1450,0,2,4,7,1962,0,0,200000,140000,98034,FALSE
11838,13/06/2011,280000,3580900200,Single Family,01/06/2011,315500,0.724954044,386231,1,8400,1450,0,2,4,7,1962,0,0,200000,140000,98034,FALSE
11839,03/04/2006,333000,3580900260,Single Family,01/04/2006,396500,0.911075368,365502,1,9022,1120,0,1,5,7,1962,0,0,200000,112000,98034,FALSE
11840,24/05/2006,324000,3581000040,Single Family,01/05/2006,400600,0.920496324,351984,1,7210,1180,0,1.5,3,7,1964,0,0,200000,126000,98034,FALSE
11841,04/08/2008,375000,3581100010,Single Family,01/08/2008,397900,0.914292279,410153,1,7597,980,0,1,3,7,1966,0,1,189000,117000,98034,FALSE
11842,14/08/2006,877000,3582000080,Single Family,01/08/2006,411100,0.944623162,928413,1,12102,3100,1440,2.5,4,9,1978,0,0,371000,435000,98028,FALSE
11843,20/10/2006,482000,3582000130,Single Family,01/10/2006,418300,0.961167279,501474,1,11289,2140,0,2.25,3,8,1976,0,0,292000,257000,98028,FALSE
11844,12/05/2006,560000,3582100010,Single Family,01/05/2006,400600,0.920496324,608367,1,10272,2480,0,2.5,3,8,1953,1990,0,200000,281000,98028,FALSE
11845,19/06/2011,278500,3582200200,Single Family,01/06/2011,315500,0.724954044,384162,1,8688,2400,510,1,3,7,1940,0,0,127000,224000,98028,FALSE
11846,01/02/2013,441500,3582500020,Single Family,01/02/2013,347000,0.797334559,553720,1,17250,2000,480,1.75,3,8,1980,0,0,285000,186000,98074,FALSE
11847,23/11/2011,324000,3582500180,Single Family,01/11/2011,312200,0.717371324,451649,1,43560,1720,0,2.75,3,8,1985,0,0,376000,122000,98074,FALSE
11848,15/05/2006,335000,3582700115,Single Family,01/05/2006,400600,0.920496324,363934,1,7547,1210,0,1,3,7,1968,0,2,149000,144000,98028,FALSE
11849,07/01/2014,330000,3582750170,Townhouse,01/01/2014,387900,0.891314338,370240,1,2128,1660,0,2.25,2,8,1974,0,0,181000,166000,98028,FALSE
11850,21/07/2010,520000,3582900055,Single Family,01/07/2010,342800,0.787683824,660163,1,11000,2850,0,3,4,8,1968,0,0,292000,359000,98028,FALSE
11851,24/01/2007,879000,3582900225,Single Family,01/01/2007,425600,0.977941176,898827,1,10000,4230,2410,3.25,5,8,1957,0,0,492000,331000,98028,FALSE
11852,02/08/2007,780000,3583300360,Single Family,01/08/2007,434600,0.998621324,781077,1,12000,2180,0,2,3,9,1977,0,0,343000,269000,98028,FALSE
11853,26/09/2007,270000,3584000120,Single Family,01/09/2007,433500,0.99609375,271059,1,8640,950,0,1,3,7,1968,0,0,60000,119000,98003,FALSE
11854,26/07/2006,225000,3584000300,Single Family,01/07/2006,407700,0.936810662,240177,1,9450,1190,0,1,3,7,1968,0,0,60000,138000,98003,FALSE
11855,13/02/2006,565000,3584800150,Single Family,01/02/2006,387600,0.890625,634386,1,6030,1320,0,2,2,7,1961,0,0,513000,98000,98033,FALSE
11856,20/05/2009,430000,3585210070,Single Family,01/05/2009,360700,0.828814338,518813,1,7170,1790,0,2.5,3,8,1967,0,0,200000,295000,98034,FALSE
11857,14/03/2006,364000,3585210200,Single Family,01/03/2006,392100,0.900965074,404011,1,8301,1510,0,1.75,3,7,1967,0,0,180000,143000,98034,FALSE
11858,13/07/2010,325000,3585220220,Single Family,01/07/2010,342800,0.787683824,412602,1,7200,1030,0,1,3,7,1968,0,0,269000,106000,98052,FALSE
11859,22/07/2012,317500,3585220340,Single Family,01/07/2012,325300,0.747472426,424765,1,10500,1640,630,1.75,4,7,1968,0,0,269000,173000,98052,FALSE
11860,02/08/2011,280000,3585220540,Single Family,01/08/2011,312700,0.718520221,389690,1,7500,960,0,1,3,7,1968,0,0,269000,110000,98052,FALSE
11861,21/04/2010,349950,3585230030,Single Family,01/04/2010,349100,0.802159926,436260,1,7210,1700,0,2.5,3,7,1968,0,0,236000,247000,98033,FALSE
11862,01/03/2006,387950,3585230140,Single Family,01/03/2006,392100,0.900965074,430594,1,7605,990,0,1,3,7,1968,0,0,236000,143000,98033,FALSE
11863,27/09/2011,944500,3585300150,Single Family,01/09/2011,312000,0.716911765,1317456,1,22864,2730,150,3.25,4,9,1958,0,0,595000,403000,98177,FALSE
11864,06/08/2007,859000,3585300260,Single Family,01/08/2007,434600,0.998621324,860186,1,28000,2510,630,3.5,3,8,1955,0,0,409000,357000,98177,FALSE
11865,02/11/2011,800000,3585300300,Single Family,01/11/2011,312200,0.717371324,1115183,1,45302,2810,0,2.5,4,10,1959,0,0,406000,417000,98177,FALSE
11866,04/03/2014,927000,3585900360,Single Family,01/03/2014,392100,0.900965074,1028897,1,23664,3000,1120,2.25,4,9,1957,0,0,384000,439000,98177,FALSE
11867,15/08/2011,780000,3585900680,Single Family,01/08/2011,312700,0.718520221,1085564,1,19831,2650,0,1.75,3,8,1954,0,0,320000,544000,98177,FALSE
11868,06/06/2011,1317000,3585901060,Single Family,01/06/2011,315500,0.724954044,1816667,1,15325,3180,1410,2.75,3,10,1956,0,0,564000,585000,98177,FALSE
11869,20/08/2007,955000,3586500280,Single Family,01/08/2007,434600,0.998621324,956318,1,18031,2680,700,2.75,5,10,1954,0,0,474000,773000,98177,FALSE
11870,07/12/2009,689950,3586500705,Single Family,01/12/2009,350600,0.805606618,856435,1,20700,2140,0,2.25,3,8,1929,0,0,235000,469000,98177,FALSE
11871,11/11/2010,510000,3589500070,Single Family,01/11/2010,332700,0.764476103,667124,1,3500,2450,890,2.75,6,7,1924,0,0,270000,344000,98105,FALSE
11872,25/05/2006,495000,3589500095,Multiplex,01/05/2006,400600,0.920496324,537753,2,3000,1810,0,2,3,7,1913,0,0,290000,311000,98105,FALSE
11873,08/06/2009,524000,3589500125,Single Family,01/06/2009,357100,0.820542279,638602,1,4500,1760,0,1.5,3,8,1912,0,0,372000,247000,98105,FALSE
11874,06/04/2012,735000,3591000050,Single Family,01/04/2012,315200,0.724264706,1014822,1,25039,3460,1160,2.5,3,9,1996,0,0,316000,443000,98052,FALSE
11875,11/09/2012,748000,3592500340,Single Family,01/09/2012,329600,0.757352941,987650,1,4643,2520,400,2.75,5,8,1916,0,1,319000,498000,98112,FALSE
11876,27/03/2007,945000,3592500428,Single Family,01/03/2007,429600,0.987132353,957318,1,4455,3070,720,3,3,9,1908,0,0,308000,693000,98112,FALSE
11877,10/12/2007,526750,3592500516,Single Family,01/12/2007,425200,0.977022059,539138,1,1800,1440,480,1,2,7,1925,0,2,168000,450000,98112,FALSE
11878,15/03/2007,795000,3592500531,Single Family,01/03/2007,429600,0.987132353,805363,1,3256,2570,1000,2.25,4,8,1931,0,2,234000,474000,98112,FALSE
11879,11/12/2006,1075000,3592500640,Single Family,01/12/2006,423400,0.972886029,1104960,1,8001,3510,680,3.75,3,10,1953,2012,0,862000,1035000,98112,FALSE
11880,09/11/2007,1280000,3592500640,Single Family,01/11/2007,428400,0.984375,1300317,1,8001,3510,680,3.75,3,10,1953,2012,0,862000,1035000,98112,FALSE
11881,27/07/2006,975000,3592500668,Single Family,01/07/2006,407700,0.936810662,1040765,1,3792,3120,840,2.25,4,10,1926,0,0,590000,630000,98112,FALSE
11882,25/06/2007,1125000,3592500675,Single Family,01/06/2007,433200,0.995404412,1130194,1,3408,2840,640,3.25,4,9,1925,0,0,561000,561000,98112,FALSE
11883,27/05/2010,699000,3592500705,Single Family,01/05/2010,347800,0.799172794,874654,1,3000,2540,680,3,3,9,1924,0,0,561000,616000,98112,FALSE
11884,08/08/2011,725000,3592500705,Single Family,01/08/2011,312700,0.718520221,1009018,1,3000,2540,680,3,3,9,1924,0,0,561000,616000,98112,FALSE
11885,03/05/2007,500000,3592500712,Single Family,01/05/2007,432100,0.992876838,503587,1,2294,2050,530,1.5,3,8,1924,1979,0,482000,379000,98112,FALSE
11886,09/02/2010,1760000,3592500800,Single Family,01/02/2010,350900,0.806295956,2182821,1,6060,3680,1050,3.25,5,9,1925,0,0,696000,747000,98112,FALSE
11887,05/01/2006,758000,3592500971,Single Family,01/01/2006,383200,0.880514706,860860,1,2944,2190,450,1.5,3,9,1924,0,0,525000,491000,98112,FALSE
11888,07/04/2006,1250000,3592501015,Single Family,01/04/2006,396500,0.911075368,1372005,1,6090,3210,720,2.5,4,9,1926,0,0,696000,794000,98112,FALSE
11889,10/08/2007,682500,3593000020,Single Family,01/08/2007,434600,0.998621324,683442,1,4951,1910,150,1,2,8,1927,0,2,284000,351000,98112,FALSE
11890,03/10/2014,124000,3598600049,Single Family,01/10/2014,407400,0.936121324,132461,1,7203,840,0,0.75,1,6,1949,0,0,88000,59000,98168,FALSE
11891,22/05/2006,245000,3598600066,Single Family,01/05/2006,400600,0.920496324,266161,1,8400,1060,0,1,2,6,1951,0,0,91000,131000,98168,FALSE
11892,30/06/2006,300000,3599600271,Single Family,01/06/2006,404400,0.929227941,322849,1,10800,1700,0,2,3,7,1999,0,0,60000,181000,98047,FALSE
11893,23/05/2007,465000,3601200465,Single Family,01/05/2007,432100,0.992876838,468336,1,7200,3527,0,2.75,4,7,2005,0,0,63000,271000,98198,FALSE
11894,09/01/2006,258000,3601800580,Single Family,01/01/2006,383200,0.880514706,293010,1,9000,2600,1190,2,4,8,1959,0,0,75000,171000,98032,FALSE
11895,26/10/2007,310000,3601800580,Single Family,01/10/2007,431300,0.991038603,312803,1,9000,2600,1190,2,4,8,1959,0,0,75000,171000,98032,FALSE
11896,26/10/2006,285000,3603000375,Single Family,01/10/2006,418300,0.961167279,296514,1,6000,1180,0,1.75,3,7,1987,0,0,70000,127000,98198,FALSE
11897,25/09/2006,215000,3603000410,Single Family,01/09/2006,414800,0.953125,225574,1,6000,730,0,1,2,6,1950,1985,0,70000,75000,98198,FALSE
11898,01/08/2007,298000,3603600260,Single Family,01/08/2007,434600,0.998621324,298411,1,6000,2200,1100,2.75,3,7,1986,0,0,70000,153000,98198,FALSE
11899,11/04/2008,900000,3607500210,Single Family,01/04/2008,411700,0.946001838,951372,1,10753,2900,1110,2.5,4,11,1985,0,0,425000,621000,98115,FALSE
11900,10/01/2008,1019000,3607500700,Single Family,01/01/2008,421900,0.969439338,1051123,1,7699,3530,1190,2.5,4,11,1984,0,0,323000,707000,98115,FALSE
11901,26/07/2007,960000,3616600005,Single Family,01/07/2007,434200,0.997702206,962211,1,19877,4750,2100,2.5,5,10,1961,0,0,429000,553000,98177,FALSE
11902,11/11/2011,205000,3620069036,Single Family,01/11/2011,312200,0.717371324,285766,1,32666,1820,0,1.75,3,7,1966,0,0,99000,159000,98022,FALSE
11903,08/10/2008,365000,3620069037,Single Family,01/10/2008,390600,0.897518382,406677,1,29344,2050,0,1,3,6,1908,0,0,95000,136000,98022,FALSE
11904,26/08/2011,780000,3622029022,Single Family,01/08/2011,312700,0.718520221,1085564,1,217800,2550,0,2,3,10,1995,0,0,288000,449000,98070,FALSE
